"GeneEnsembl","logFC","logCPM","LR","PValue","regulation","absLogFc","geneId","FDR"
"ENSG00000121858",-1.50477348352109,3.94210376365512,18.5664691919478,1.64081438602786e-05,"down",1.50477348352109,"TNFSF10","1.32e-04"
"ENSG00000153575",-1.9007649972658,3.18014719044921,18.5358364156099,1.66739616646031e-05,"down",1.9007649972658,"NA","1.34e-04"
"ENSG00000164332",-1.25384914547802,4.84226746238577,18.4966807264645,1.70200457299702e-05,"ns",1.25384914547802,"UBLCP1","1.37e-04"
"ENSG00000084731",1.07717202162859,3.79568559833808,18.4586057661653,1.7363496355459e-05,"ns",1.07717202162859,"KIF3C","1.39e-04"
"ENSG00000124383",-1.22563352221818,4.57184445642063,18.4089850018153,1.78215652187413e-05,"ns",1.22563352221818,"MPHOSPH10","1.42e-04"
"ENSG00000163781",-1.77842861427025,3.53246368851541,18.3661702300462,1.82265502401376e-05,"down",1.77842861427025,"TOPBP1","1.45e-04"
"ENSG00000163536",1.03747959086657,5.1212577013977,18.3493111852451,1.83885454256187e-05,"ns",1.03747959086657,"SERPINI1","1.46e-04"
"ENSG00000007202",-1.40869490135398,3.52403750363639,18.3187238474385,1.86861546150749e-05,"ns",1.40869490135398,"KIAA0100","1.48e-04"
"ENSG00000232119",-1.15338845006504,4.34368442415762,18.2906805602812,1.8963260691572e-05,"ns",1.15338845006504,"MCTS1","1.50e-04"
"ENSG00000108799",-1.61876246646613,4.32828379403671,18.2675985779819,1.91944369690448e-05,"down",1.61876246646613,"EZH1","1.52e-04"
"ENSG00000164808",-1.1982090778781,4.09246943655792,18.2120491741481,1.97624618166385e-05,"ns",1.1982090778781,"SPIDR","1.56e-04"
"ENSG00000003756",-1.40056495859997,4.9020550609846,18.1575857566727,2.03357758317136e-05,"ns",1.40056495859997,"RBM5","1.59e-04"
"ENSG00000116691",-1.77554866331936,3.36110992949752,18.134200881658,2.05870385434134e-05,"down",1.77554866331936,"MIIP","1.61e-04"
"ENSG00000092847",1.03066642547915,3.89614024271249,18.1104624274558,2.08452907253373e-05,"ns",1.03066642547915,"AGO1","1.63e-04"
"ENSG00000130175",-1.0761059200308,3.99035764561263,18.0952225950939,2.10127987976121e-05,"ns",1.0761059200308,"PRKCSH","1.64e-04"
"ENSG00000091490",1.24869954022994,4.7824230603397,18.0708083032329,2.12839708185843e-05,"ns",1.24869954022994,"SEL1L3","1.65e-04"
"ENSG00000163541",-1.08900718005382,5.26131691191146,18.059934626781,2.14058748456822e-05,"ns",1.08900718005382,"SUCLG1","1.66e-04"
"ENSG00000160255",-1.2018708129519,7.07602316565538,17.916879677897,2.30765320310586e-05,"ns",1.2018708129519,"ITGB2","1.78e-04"
"ENSG00000128951",-1.21221979262221,3.80828921428714,17.904044288574,2.32326882014113e-05,"ns",1.21221979262221,"DUT","1.78e-04"
"ENSG00000002822",-1.42228229913116,3.37110833627164,17.8914126264585,2.33874023615328e-05,"ns",1.42228229913116,"MAD1L1","1.79e-04"
"ENSG00000113240",-1.72710522664807,4.30658144366324,17.8648083402491,2.37166495643923e-05,"down",1.72710522664807,"CLK4","1.81e-04"
"ENSG00000087263",1.11542404454268,4.53701018082695,17.8591544728226,2.37872180913286e-05,"ns",1.11542404454268,"OGFOD1","1.82e-04"
"ENSG00000132465",-1.4735700946758,5.35614873812906,17.8511891061055,2.3886995645844e-05,"ns",1.4735700946758,"JCHAIN","1.82e-04"
"ENSG00000144659",-1.69092477893242,3.24151447571341,17.8504217514648,2.38966300339461e-05,"down",1.69092477893242,"SLC25A38","1.82e-04"
"ENSG00000057252",-1.79327767871585,3.55218265731026,17.8462140592425,2.39495284277846e-05,"down",1.79327767871585,"SOAT1","1.82e-04"
"ENSG00000125347",-1.07527079089735,4.79043548575429,17.8456156308225,2.39570613190578e-05,"ns",1.07527079089735,"IRF1","1.82e-04"
"ENSG00000127325",1.35394837448791,3.76988181472819,17.8426463931666,2.39944726838773e-05,"ns",1.35394837448791,"BEST3","1.83e-04"
"ENSG00000144559",-1.64370604629045,3.06933692929662,17.8339777219896,2.41040311268462e-05,"down",1.64370604629045,"TAMM41","1.83e-04"
"ENSG00000171311",-1.16099570443548,3.79246849631553,17.7980273189082,2.45637787191721e-05,"ns",1.16099570443548,"EXOSC1","1.86e-04"
"ENSG00000147155",-1.14443480046555,3.25076699946494,17.7877836373579,2.46963846347232e-05,"ns",1.14443480046555,"EBP","1.87e-04"
"ENSG00000136628",-1.13050013055558,5.66708442265077,17.7151112986034,2.56580219057856e-05,"ns",1.13050013055558,"EPRS1","1.93e-04"
"ENSG00000147162",-1.97350204562335,4.97842003016774,17.6880506555484,2.60256395939567e-05,"down",1.97350204562335,"OGT","1.95e-04"
"ENSG00000152642",1.39409317740615,3.22937977293483,17.6151121703372,2.70430819626882e-05,"ns",1.39409317740615,"GPD1L","2.02e-04"
"ENSG00000140443",1.28007783277967,3.95700667329006,17.5294236703941,2.82895654259903e-05,"ns",1.28007783277967,"IGF1R","2.11e-04"
"ENSG00000151503",-1.4450600032507,3.09928094204682,17.5288699460705,2.82978052400958e-05,"ns",1.4450600032507,"NCAPD3","2.11e-04"
"ENSG00000160818",-1.80605372409867,3.29743274363628,17.5185313234614,2.8452095011316e-05,"down",1.80605372409867,"GPATCH4","2.12e-04"
"ENSG00000183751",-1.79043124497559,3.04209484476548,17.4892097674368,2.88942934552691e-05,"down",1.79043124497559,"TBL3","2.14e-04"
"ENSG00000070669",-2.16393915977045,3.35787212675786,17.4589680093664,2.93576062477576e-05,"down",2.16393915977045,"ASNS","2.17e-04"
"ENSG00000116260",1.15143984974778,3.88325140478797,17.4410606091714,2.96354648718876e-05,"ns",1.15143984974778,"QSOX1","2.19e-04"
"ENSG00000164483",-1.41790197241413,4.5722125869315,17.4404643919996,2.9644761347977e-05,"ns",1.41790197241413,"SAMD3","2.19e-04"
"ENSG00000144029",-1.3505371993821,4.5449328756618,17.4218294906244,2.99368068247641e-05,"ns",1.3505371993821,"MRPS5","2.21e-04"
"ENSG00000186517",-1.34769325648606,3.67169329299186,17.4162658637756,3.00245589959202e-05,"ns",1.34769325648606,"ARHGAP30","2.21e-04"
"ENSG00000205413",-1.30071655886534,3.08697546347124,17.4087419785513,3.014364061135e-05,"ns",1.30071655886534,"SAMD9","2.22e-04"
"ENSG00000089048",-1.66366405272021,3.75951350969576,17.3668021275194,3.0816179193876e-05,"down",1.66366405272021,"ESF1","2.26e-04"
"ENSG00000151657",-1.02315811412651,4.53488691620824,17.3003202279772,3.1913306697922e-05,"ns",1.02315811412651,"KIN","2.34e-04"
"ENSG00000165275",-1.94100866318858,3.02914832744639,17.2869755811109,3.21382156922617e-05,"down",1.94100866318858,"TRMT10B","2.35e-04"
"ENSG00000102738",-1.45444284796742,3.48838372604393,17.2171207887063,3.33417989375937e-05,"ns",1.45444284796742,"MRPS31","2.43e-04"
"ENSG00000135945",-1.88212655868084,3.17304448562372,17.1807471801603,3.39863411561581e-05,"down",1.88212655868084,"REV1","2.47e-04"
"ENSG00000187688",-1.70612931214159,3.63690546891534,17.1071565732865,3.53289290878622e-05,"down",1.70612931214159,"TRPV2","2.55e-04"
"ENSG00000124228",-1.091733742895,5.10908511971316,17.0650787315769,3.61204229437339e-05,"ns",1.091733742895,"DDX27","2.60e-04"
"ENSG00000139372",-1.16627801954149,3.43770295226314,17.0383604197174,3.6632228235381e-05,"ns",1.16627801954149,"TDG","2.63e-04"
"ENSG00000101974",-1.6863108696479,3.29681893886313,17.0057739940567,3.72663185655411e-05,"down",1.6863108696479,"ATP11C","2.67e-04"
"ENSG00000115539",-1.17181300836395,3.66352293862146,16.8813586591444,3.97904496586991e-05,"ns",1.17181300836395,"PDCL3","2.82e-04"
"ENSG00000125656",-1.20729944950892,3.37729098453385,16.872725091278,3.99718547664578e-05,"ns",1.20729944950892,"CLPP","2.83e-04"
"ENSG00000137225",1.19860061603399,5.11762577362318,16.8509772338799,4.04325056149488e-05,"ns",1.19860061603399,"CAPN11","2.86e-04"
"ENSG00000204560",-1.74666895225612,3.32287954907004,16.8337842198799,4.08004526830475e-05,"down",1.74666895225612,"DHX16","2.88e-04"
"ENSG00000143771",-1.06682412002602,3.90795749528538,16.7754848288533,4.20733603291905e-05,"ns",1.06682412002602,"CNIH4","2.97e-04"
"ENSG00000085760",-1.34039698267907,4.11251607287931,16.7335365330338,4.30138883555533e-05,"ns",1.34039698267907,"MTIF2","3.03e-04"
"ENSG00000092439",-1.2612827204379,4.31668068550012,16.7290662902746,4.31153543405731e-05,"ns",1.2612827204379,"TRPM7","3.03e-04"
"ENSG00000171960",-1.6371840803139,3.4458573505257,16.7023773032435,4.37261702820968e-05,"down",1.6371840803139,"PPIH","3.07e-04"
"ENSG00000143870",-1.28504031909705,5.07668859060796,16.5997472613954,4.61571719299399e-05,"ns",1.28504031909705,"PDIA6","3.23e-04"
"ENSG00000154217",-1.47803834016538,3.00301215430268,16.5722270688135,4.68318450341744e-05,"ns",1.47803834016538,"PITPNC1","3.26e-04"
"ENSG00000178971",-1.9278878447722,3.30307896147066,16.5449035154622,4.75115069664585e-05,"down",1.9278878447722,"CTC1","3.31e-04"
"ENSG00000146223",-1.10923440541298,4.19041352203236,16.4851697017523,4.9032104140203e-05,"ns",1.10923440541298,"RPL7L1","3.41e-04"
"ENSG00000249684",1.07382338825034,3.55758777836542,16.4752894684849,4.92882927108704e-05,"ns",1.07382338825034,"NA","3.42e-04"
"ENSG00000064012",-1.57229608347636,4.38059676633182,16.4040110499154,5.11768196037351e-05,"down",1.57229608347636,"CASP8","3.53e-04"
"ENSG00000014123",-1.3827320917858,4.65497620977349,16.3740317432817,5.19927046403368e-05,"ns",1.3827320917858,"UFL1","3.57e-04"
"ENSG00000113163",-1.37064845737295,4.34434318226991,16.3368635692692,5.30224191316389e-05,"ns",1.37064845737295,"CERT1","3.63e-04"
"ENSG00000162231",-1.37150549415299,5.42526144015475,16.3073130205193,5.38557084094002e-05,"ns",1.37150549415299,"NXF1","3.67e-04"
"ENSG00000147905",-1.07930922083394,4.07860512858744,16.3005527934218,5.40481820888425e-05,"ns",1.07930922083394,"ZCCHC7","3.68e-04"
"ENSG00000123384",-2.2007463531401,4.05090614270454,16.2973748530214,5.41389016296452e-05,"down",2.2007463531401,"LRP1","3.68e-04"
"ENSG00000071894",-1.6328994201706,3.45782621141874,16.251802830204,5.54568000909144e-05,"down",1.6328994201706,"CPSF1","3.77e-04"
"ENSG00000162924",-1.56139803512123,3.23932659903436,16.1477016250186,5.85896224834759e-05,"down",1.56139803512123,"REL","3.96e-04"
"ENSG00000109083",-1.02154054424847,3.850352273721,16.1310669068081,5.91064679254552e-05,"ns",1.02154054424847,"IFT20","3.99e-04"
"ENSG00000126254",-1.34795476377157,3.05921158362419,16.1169947134634,5.95472736881909e-05,"ns",1.34795476377157,"RBM42","4.01e-04"
"ENSG00000128829",-1.62351160396016,3.50088724889151,16.1164365740452,5.95648251848523e-05,"down",1.62351160396016,"EIF2AK4","4.01e-04"
"ENSG00000141101",-1.33407383823475,3.73747166656836,16.1138159260585,5.96473048200307e-05,"ns",1.33407383823475,"NOB1","4.01e-04"
"ENSG00000132153",-1.39583710258738,3.60277300997904,16.093733209823,6.02831926780106e-05,"ns",1.39583710258738,"DHX30","4.05e-04"
"ENSG00000117281",-1.7866355443627,3.19827384191446,16.0815981669738,6.06707298830413e-05,"down",1.7866355443627,"CD160","4.07e-04"
"ENSG00000139746",-1.36609985490728,4.20562281873533,16.0723868249462,6.0966569575608e-05,"ns",1.36609985490728,"RBM26","4.09e-04"
"ENSG00000006634",-1.55257554448859,3.35010217293341,16.0543796003004,6.15491027461656e-05,"down",1.55257554448859,"DBF4","4.12e-04"
"ENSG00000104133",-1.12661712541174,4.80371705579137,16.0153586856539,6.2830710230935e-05,"ns",1.12661712541174,"SPG11","4.20e-04"
"ENSG00000168016",-1.51671022841274,3.2765909958409,16.0091527792268,6.3036997332719e-05,"down",1.51671022841274,"TRANK1","4.21e-04"
"ENSG00000181610",-1.38255017275762,3.52898961879679,15.9725880231394,6.42663321517788e-05,"ns",1.38255017275762,"MRPS23","4.28e-04"
"ENSG00000160856",-1.6790150028156,3.5620879841145,15.9608947036737,6.46645370563527e-05,"down",1.6790150028156,"FCRL3","4.30e-04"
"ENSG00000127616",-1.53054770204525,3.65519207225444,15.9595550062133,6.47103173436868e-05,"down",1.53054770204525,"SMARCA4","4.31e-04"
"ENSG00000143633",-1.20758335551795,3.40943599325199,15.9488438566943,6.50775141044254e-05,"ns",1.20758335551795,"C1orf131","4.32e-04"
"ENSG00000153201",-1.35445765850327,3.99442820680466,15.9461410775984,6.51705007246028e-05,"ns",1.35445765850327,"RANBP2","4.33e-04"
"ENSG00000185010",1.4249747891937,3.6976715242941,15.879229826326,6.75156191322374e-05,"ns",1.4249747891937,"F8","4.46e-04"
"ENSG00000166477",-1.40736105783474,3.83027396006975,15.8764790521125,6.76138248688362e-05,"ns",1.40736105783474,"LEO1","4.47e-04"
"ENSG00000266402",-1.57479182371359,3.18441193149211,15.8310135916834,6.92579659356484e-05,"down",1.57479182371359,"SNHG25","4.56e-04"
"ENSG00000147601",-1.50345640005082,3.41329618794937,15.7812638700599,7.11031562171155e-05,"down",1.50345640005082,"TERF1","4.67e-04"
"ENSG00000136111",-1.58845022135285,3.41393575135974,15.7804837032709,7.11324826203682e-05,"down",1.58845022135285,"TBC1D4","4.67e-04"
"ENSG00000155508",-1.12240748644955,4.02906287247093,15.7469980146548,7.24027425533219e-05,"ns",1.12240748644955,"CNOT8","4.74e-04"
"ENSG00000185842",1.28990511082024,3.3043718301801,15.7413338370997,7.26198551736921e-05,"ns",1.28990511082024,"DNAH14","4.75e-04"
"ENSG00000163104",-1.16639595057107,4.39601627396016,15.7076903190397,7.39230048503337e-05,"ns",1.16639595057107,"SMARCAD1","4.82e-04"
"ENSG00000172239",-1.27594034634079,3.20902599986669,15.698151805128,7.42967323411282e-05,"ns",1.27594034634079,"PAIP1","4.84e-04"
"ENSG00000137101",-1.7776120689025,3.12514280646973,15.6829484705973,7.48963457722165e-05,"down",1.7776120689025,"CD72","4.87e-04"
"ENSG00000163956",-1.20527631613049,4.96540510481353,15.649952178661,7.62145085719472e-05,"ns",1.20527631613049,"LRPAP1","4.95e-04"
"ENSG00000135269",-1.13528814080659,4.72879506323385,15.5542045196124,8.01731488256913e-05,"ns",1.13528814080659,"TES","5.17e-04"
"ENSG00000099901",-1.49552225931112,3.41910055836584,15.4784817854675,8.34498751159904e-05,"ns",1.49552225931112,"RANBP1","5.33e-04"
"ENSG00000138600",-1.72568801249119,3.40595988914163,15.4708389901127,8.37879961802912e-05,"down",1.72568801249119,"SPPL2A","5.35e-04"
"ENSG00000266714",-1.7072107628486,3.5711221713742,15.4616239570606,8.41975072599734e-05,"down",1.7072107628486,"MYO15B","5.37e-04"
"ENSG00000169288",-1.54821590417349,3.66874185023871,15.4610654637293,8.42223910244704e-05,"down",1.54821590417349,"MRPL1","5.37e-04"
"ENSG00000106399",-1.06136220954047,3.44119317074058,15.4167608263287,8.62201525259235e-05,"ns",1.06136220954047,"RPA3","5.48e-04"
"ENSG00000143314",-1.22203487970268,3.89162688933763,15.4148791970368,8.63060455812228e-05,"ns",1.22203487970268,"MRPL24","5.48e-04"
"ENSG00000092964",1.43066066995453,3.08161615391711,15.352548857409,8.92005084773629e-05,"ns",1.43066066995453,"DPYSL2","5.65e-04"
"ENSG00000109445",-1.50032114611562,3.47458750375529,15.3108900699547,9.11893018016756e-05,"down",1.50032114611562,"ZNF330","5.76e-04"
"ENSG00000163510",-1.05203665023766,5.10200741374618,15.2986851627141,9.17803722704635e-05,"ns",1.05203665023766,"CWC22","5.79e-04"
"ENSG00000123131",-1.5829378206117,3.71602228619939,15.2623360891151,9.35636565973035e-05,"down",1.5829378206117,"PRDX4","5.89e-04"
"ENSG00000092148",-1.1094055828088,4.71718813130188,15.2109770065307,9.6142934912453e-05,"ns",1.1094055828088,"HECTD1","6.03e-04"
"ENSG00000135521",-1.57365337638087,3.81061470465885,15.1738865764566,9.80500230474057e-05,"down",1.57365337638087,"LTV1","6.13e-04"
"ENSG00000137267",2.19602584492994,3.37042401691691,15.1508516613881,9.92535318649546e-05,"up",2.19602584492994,"TUBB2A","6.20e-04"
"ENSG00000164047",2.29739879754173,3.22253252290134,15.1312870434531,0.000100287396573694,"up",2.29739879754173,"CAMP","6.25e-04"
"ENSG00000111300",-1.67774401988163,3.35629858834708,15.1199184945554,0.000100893122991576,"down",1.67774401988163,"NAA25","6.28e-04"
"ENSG00000147439",-1.32024238432428,3.35432699476747,15.1039548258468,0.000101749901727292,"ns",1.32024238432428,"BIN3","6.33e-04"
"ENSG00000203747",-1.15024275197976,3.96725850194063,15.0647944887219,0.000103882801475328,"ns",1.15024275197976,"FCGR3A","6.44e-04"
"ENSG00000044574",-1.30109787420809,5.51687439821113,15.0534309067562,0.000104510110476143,"ns",1.30109787420809,"HSPA5","6.47e-04"
"ENSG00000115446",-1.56928895004712,3.30316728883633,15.0275813651163,0.000105951332008019,"down",1.56928895004712,"UNC50","6.55e-04"
"ENSG00000117133",-1.21094421008157,4.72201842337546,15.0248117899278,0.000106106929145716,"ns",1.21094421008157,"RPF1","6.55e-04"
"ENSG00000135317",-1.34888070584881,4.66949512725888,15.0092846229278,0.000106983527533491,"ns",1.34888070584881,"SNX14","6.60e-04"
"ENSG00000087087",-1.04736308800581,4.7500878635743,14.9942252940235,0.000107840676150041,"ns",1.04736308800581,"SRRT","6.64e-04"
"ENSG00000141968",-1.61668179592682,4.08755519689684,14.9385561869798,0.000111069701137696,"down",1.61668179592682,"VAV1","6.80e-04"
"ENSG00000239900",-1.00311124268461,5.10995449454847,14.9329060985552,0.000111402820152386,"ns",1.00311124268461,"ADSL","6.82e-04"
"ENSG00000184863",-1.18156597739015,3.47139831197891,14.836140247366,0.000117266634454125,"ns",1.18156597739015,"RBM33","7.12e-04"
"ENSG00000138744",-1.5495119394214,4.10848752451382,14.8112793292328,0.000118822687175878,"down",1.5495119394214,"NAAA","7.21e-04"
"ENSG00000175756",-1.00322842676203,3.28745828542273,14.8084641346694,0.000119000196057651,"ns",1.00322842676203,"AURKAIP1","7.22e-04"
"ENSG00000051108",-1.28010491254906,4.91529691157358,14.7733520442255,0.000121236706129549,"ns",1.28010491254906,"HERPUD1","7.34e-04"
"ENSG00000143369",1.13551975507091,4.13444520052216,14.7729418430019,0.000121263082948013,"ns",1.13551975507091,"ECM1","7.34e-04"
"ENSG00000006451",-1.25349743593116,3.34639255124878,14.6785621997057,0.000127488085874212,"ns",1.25349743593116,"RALA","7.68e-04"
"ENSG00000143436",-1.44122227615374,3.10773988600027,14.670178839968,0.000128056349322944,"ns",1.44122227615374,"MRPL9","7.71e-04"
"ENSG00000215305",-1.49760909996394,3.35941439240567,14.6344550213529,0.000130506604054388,"ns",1.49760909996394,"VPS16","7.84e-04"
"ENSG00000175054",-1.81675557641646,4.11340431942214,14.5593770994137,0.000135811062571054,"down",1.81675557641646,"ATR","8.11e-04"
"ENSG00000127337",-1.52299262884161,3.77274267219778,14.5125685202036,0.000139227539562659,"down",1.52299262884161,"YEATS4","8.29e-04"
"ENSG00000083099",-1.16598184171376,3.04243982621461,14.509614785677,0.00013944600765308,"ns",1.16598184171376,"LYRM2","8.30e-04"
"ENSG00000196367",-1.47092361942481,3.44530692600558,14.3928404160542,0.000148365335664457,"ns",1.47092361942481,"TRRAP","8.76e-04"
"ENSG00000037042",1.31636679150233,3.35187471766101,14.3506480894694,0.000151727457743584,"ns",1.31636679150233,"TUBG2","8.93e-04"
"ENSG00000163913",1.30923346692616,4.13916627999452,14.3247928137204,0.000153825558005945,"ns",1.30923346692616,"IFT122","9.04e-04"
"ENSG00000163359",1.29521855117029,3.70813857248115,14.3168056701602,0.000154479585819137,"ns",1.29521855117029,"COL6A3","9.07e-04"
"ENSG00000077585",1.04341119385367,3.60774397416828,14.165406113767,0.000167420523470355,"ns",1.04341119385367,"GPR137B","9.72e-04"
"ENSG00000174547",-1.46522474743008,3.21025352796494,14.1586037709821,0.000168026933185841,"ns",1.46522474743008,"MRPL11","9.75e-04"
"ENSG00000100281",-1.20362466482494,3.48735150172675,14.1098569223808,0.000172437798915167,"ns",1.20362466482494,"HMGXB4","9.99e-04"
"ENSG00000155438",-1.10611321873608,3.84943329827669,14.042883258891,0.000178688767802762,"ns",1.10611321873608,"NIFK","1.03e-03"
"ENSG00000105639",1.05724787390184,4.0802003365062,14.0197028081611,0.000180905071852159,"ns",1.05724787390184,"JAK3","1.04e-03"
"ENSG00000136271",-1.10499096291171,4.40148971979931,14.0061485447847,0.000182213814909863,"ns",1.10499096291171,"DDX56","1.05e-03"
"ENSG00000136270",-1.35984591752222,3.65898663296616,14.0013760621741,0.00018267689256699,"ns",1.35984591752222,"TBRG4","1.05e-03"
"ENSG00000181036",-1.58106326816003,3.79005050134624,13.9891122471041,0.000183872304405863,"down",1.58106326816003,"FCRL6","1.05e-03"
"ENSG00000116191",-1.66240652508024,3.92222747421186,13.9681716261949,0.000185931729022271,"down",1.66240652508024,"RALGPS2","1.06e-03"
"ENSG00000204710",1.40974757729639,5.93118023080495,13.9636262122754,0.000186381812164398,"ns",1.40974757729639,"SPDYC","1.07e-03"
"ENSG00000069849",-1.12340616759106,4.36878133784785,13.9606431107406,0.000186677792744677,"ns",1.12340616759106,"ATP1B3","1.07e-03"
"ENSG00000082515",-1.07738661857033,4.19097811751544,13.9331640470942,0.000189426607181812,"ns",1.07738661857033,"MRPL22","1.08e-03"
"ENSG00000064490",-1.10405357805749,3.64575976641348,13.9087915620457,0.000191898765053443,"ns",1.10405357805749,"RFXANK","1.09e-03"
"ENSG00000164828",-1.87950098498902,3.27346026871962,13.8463288877184,0.000198383924150818,"down",1.87950098498902,"SUN1","1.12e-03"
"ENSG00000066933",-1.50886102419112,3.62335715162064,13.8078262244074,0.00020249099011382,"down",1.50886102419112,"MYO9A","1.14e-03"
"ENSG00000104679",-1.21066196200352,3.79181904188145,13.8050990431042,0.000202785125744339,"ns",1.21066196200352,"R3HCC1","1.14e-03"
"ENSG00000114388",-1.30500070682966,4.19924208247684,13.7889502746564,0.000204535666733504,"ns",1.30500070682966,"NPRL2","1.15e-03"
"ENSG00000079785",-1.31877409173384,5.4432869893519,13.7807228016157,0.000205433378376166,"ns",1.31877409173384,"DDX1","1.16e-03"
"ENSG00000042980",-1.78485943554021,3.75300867727961,13.6928294591377,0.000215274875981575,"down",1.78485943554021,"ADAM28","1.20e-03"
"ENSG00000035720",-1.63026835590056,3.72162819801012,13.6826905346121,0.000216440281277987,"down",1.63026835590056,"STAP1","1.21e-03"
"ENSG00000061987",-1.61882015108311,3.6013933236492,13.6766301609738,0.000217139916234576,"down",1.61882015108311,"MON2","1.21e-03"
"ENSG00000171202",-1.08284455672758,3.18232845666644,13.6764520550203,0.000217160511964949,"ns",1.08284455672758,"TMEM126A","1.21e-03"
"ENSG00000155827",-1.24052645364923,4.76922022901443,13.6292110580181,0.000222693437027229,"ns",1.24052645364923,"RNF20","1.24e-03"
"ENSG00000119004",-1.0793082768089,4.24223546680937,13.6211879761686,0.000223647123690805,"ns",1.0793082768089,"CYP20A1","1.25e-03"
"ENSG00000109339",1.20610980605618,4.14719710586097,13.5684469153782,0.00023001962269005,"ns",1.20610980605618,"MAPK10","1.28e-03"
"ENSG00000128923",-1.33401974990783,3.33090598564107,13.5668270635842,0.000230218213119383,"ns",1.33401974990783,"MINDY2","1.28e-03"
"ENSG00000090621",-1.50232308873336,4.21335380059625,13.5636715879,0.000230605564048517,"down",1.50232308873336,"PABPC4","1.28e-03"
"ENSG00000028277",-1.48006021346165,3.00117505568309,13.5498307719865,0.000232312368784936,"ns",1.48006021346165,"POU2F2","1.28e-03"
"ENSG00000047579",-1.55250400319677,3.20445208329805,13.4750687773483,0.000241754328769243,"down",1.55250400319677,"DTNBP1","1.33e-03"
"ENSG00000150787",-1.02220722942509,3.13963058999556,13.4486590069868,0.000245181368719612,"ns",1.02220722942509,"PTS","1.34e-03"
"ENSG00000198918",-1.45115940331811,5.07952388455006,13.4338519614965,0.000247124169060615,"ns",1.45115940331811,"RPL39","1.35e-03"
"ENSG00000175467",-1.5405298656124,3.41141814159261,13.4326364040269,0.000247284347185053,"down",1.5405298656124,"SART1","1.35e-03"
"ENSG00000198382",-1.36483341382521,3.36345818436483,13.4065759205147,0.000250743707336386,"ns",1.36483341382521,"UVRAG","1.37e-03"
"ENSG00000197043",-1.05080624689423,5.71331144956825,13.3875139268084,0.000253304913011138,"ns",1.05080624689423,"ANXA6","1.38e-03"
"ENSG00000164331",-1.52745153438697,3.20144658465556,13.2734774331664,0.000269187420263003,"down",1.52745153438697,"ANKRA2","1.46e-03"
"ENSG00000198502",-2.11346465387645,4.96743321501766,13.2660785364274,0.000270251930434252,"down",2.11346465387645,"HLA-DRB5","1.46e-03"
"ENSG00000136718",-1.21781921558324,3.82965902518153,13.2639351714247,0.000270561097231061,"ns",1.21781921558324,"IMP4","1.46e-03"
"ENSG00000005844",-1.3877684473083,4.94902333298396,13.2504511419192,0.000272514276076765,"ns",1.3877684473083,"ITGAL","1.47e-03"
"ENSG00000106772",1.40718433759057,3.57691829721204,13.2340081939783,0.000274915302735286,"ns",1.40718433759057,"PRUNE2","1.48e-03"
"ENSG00000076924",-1.27392461612009,3.34547076229064,13.2288907263059,0.000275666906344442,"ns",1.27392461612009,"XAB2","1.49e-03"
"ENSG00000164674",-1.51482863642348,3.85539131708962,13.2091486753084,0.000278585886311567,"down",1.51482863642348,"SYTL3","1.50e-03"
"ENSG00000119929",-1.07339074347937,4.0634633583855,13.1594928820302,0.000286066293999516,"ns",1.07339074347937,"CUTC","1.54e-03"
"ENSG00000133048",2.54344593323332,3.20843607434986,13.1265013317008,0.000291147956093089,"up",2.54344593323332,"CHI3L1","1.56e-03"
"ENSG00000151726",1.74015421993365,3.9394185201767,13.0921156234218,0.000296541251895264,"up",1.74015421993365,"ACSL1","1.58e-03"
"ENSG00000076650",-1.46648740880164,3.2694648786802,13.0891195966692,0.000297015913644703,"ns",1.46648740880164,"GPATCH1","1.59e-03"
"ENSG00000082213",1.30340566551357,3.14281162441979,13.0797012894461,0.000298513054568226,"ns",1.30340566551357,"C5orf22","1.59e-03"
"ENSG00000153922",-1.24774309840785,5.2941680675779,13.0450980143158,0.000304079245314156,"ns",1.24774309840785,"CHD1","1.62e-03"
"ENSG00000123329",-1.3060553515838,4.97367397929491,13.0415322938775,0.000304658732091869,"ns",1.3060553515838,"ARHGAP9","1.62e-03"
"ENSG00000166788",-1.56747399609487,3.49538640008566,13.0388715280004,0.000305091874534431,"down",1.56747399609487,"SAAL1","1.62e-03"
"ENSG00000114062",-1.1975798216432,3.95154554417337,13.0323068219347,0.000306163191601047,"ns",1.1975798216432,"UBE3A","1.63e-03"
"ENSG00000105397",-1.29735431924546,3.27715892835098,12.9840257590188,0.000314159762319071,"ns",1.29735431924546,"TYK2","1.66e-03"
"ENSG00000005339",-1.09197482614846,4.94372124175717,12.9471925828715,0.000320401617778468,"ns",1.09197482614846,"CREBBP","1.69e-03"
"ENSG00000170476",-1.75574305464295,3.62722682584849,12.9031421854305,0.000328030970029053,"down",1.75574305464295,"MZB1","1.73e-03"
"ENSG00000198056",-1.13597027438806,3.83740189157033,12.8985614980315,0.000328834768646964,"ns",1.13597027438806,"PRIM1","1.73e-03"
"ENSG00000113593",-1.20668566945883,4.3066192958288,12.8956647905655,0.000329344094778371,"ns",1.20668566945883,"PPWD1","1.73e-03"
"ENSG00000129197",-1.0885655092683,3.6089860686602,12.88157988131,0.000331831996055848,"ns",1.0885655092683,"RPAIN","1.74e-03"
